policy_id,customer_id,policy_type,premium,sum_assured,tenure_months,start_date,end_date,channel,product_name
306,1852,Motor,13590.0,10625629,20,2025-07-12,2027-03-04,Agent,Pol-Motor
307,1354,Motor,4405.0,6589174,5,2025-05-21,2025-10-18,Aggregator,Pol-Motor
308,395,Motor,7390.0,12638647,38,2024-04-06,2027-05-21,Bancassurance,Pol-Motor
309,2518,Health,9224.0,1326127,7,2024-10-24,2025-05-22,Agent,Pol-Health
310,3328,Health,10283.0,5620725,58,2024-01-27,2028-11-01,Bancassurance,Pol-Health
311,4055,Property,5234.0,4316928,5,2023-02-04,2023-07-04,Agent,Pol-Property
312,2067,Crop,9635.0,16027511,28,2024-04-23,2026-08-11,Aggregator,Pol-Crop
313,4904,Property,5780.0,1812604,37,2023-05-31,2026-06-14,Online,Pol-Property
314,247,Motor,7314.0,7003746,29,2023-10-29,2026-03-17,Aggregator,Pol-Motor
315,3139,Motor,4251.0,18254727,42,2023-03-12,2026-08-23,Bancassurance,Pol-Motor
316,342,Crop,3778.0,5266190,37,2024-05-28,2027-06-12,Agent,Pol-Crop
317,2972,Property,8682.0,5240554,59,2023-07-30,2028-06-03,Aggregator,Pol-Property
318,3769,Property,24014.0,7383960,7,2023-04-02,2023-10-29,Agent,Pol-Property
319,2435,Property,6181.0,4741202,46,2024-07-03,2028-04-13,Bancassurance,Pol-Property
320,342,Motor,7178.0,8277717,26,2023-02-05,2025-03-26,Online,Pol-Motor
321,108,Crop,9914.0,15605491,47,2024-03-11,2028-01-20,Online,Pol-Crop
322,4729,Motor,12418.0,7692105,58,2024-04-25,2029-01-29,Aggregator,Pol-Motor
323,4692,Motor,12738.0,5636885,19,2024-01-16,2025-08-08,Aggregator,Pol-Motor
324,1797,Motor,9574.0,11738002,10,2024-11-26,2025-09-22,Online,Pol-Motor
325,4681,Health,6716.0,22737999,56,2024-06-13,2029-01-18,Aggregator,Pol-Health
326,2525,Health,10298.0,3212488,42,2024-02-26,2027-08-09,Online,Pol-Health
327,2385,Health,8915.0,31800572,20,2023-05-18,2025-01-07,Partnership,Pol-Health
328,3532,Health,7113.0,3418315,46,2025-03-04,2028-12-13,Aggregator,Pol-Health
329,2361,Health,11571.0,8060481,31,2024-10-01,2027-04-19,Online,Pol-Health
330,609,Motor,9077.0,7717006,36,2023-07-26,2026-07-10,Agent,Pol-Motor
331,2642,Health,5167.0,8133189,46,2023-11-11,2027-08-22,Aggregator,Pol-Health
332,2348,Property,4305.0,1309706,6,2025-05-13,2025-11-09,Agent,Pol-Property
333,2740,Health,3310.0,1879224,15,2024-04-09,2025-07-03,Partnership,Pol-Health
334,4824,Health,4578.0,4012410,24,2025-02-07,2027-01-28,Agent,Pol-Health
335,4332,Health,7445.0,3169672,30,2025-06-29,2027-12-16,Bancassurance,Pol-Health
336,211,Motor,12240.0,9101555,9,2024-08-24,2025-05-21,Online,Pol-Motor
337,286,Health,6918.0,16752853,1,2025-09-20,2025-10-20,Agent,Pol-Health
338,2471,Motor,8499.0,899411,50,2023-04-28,2027-06-06,Partnership,Pol-Motor
339,494,Health,9904.0,2013251,47,2023-11-20,2027-09-30,Aggregator,Pol-Health
340,1018,Health,3992.0,3508056,15,2023-08-07,2024-10-30,Online,Pol-Health
341,3491,Motor,5907.0,2055821,58,2025-07-24,2030-04-29,Aggregator,Pol-Motor
342,2885,Health,4098.0,4179027,6,2023-09-20,2024-03-18,Agent,Pol-Health
343,2815,Crop,6196.0,2604068,15,2023-06-13,2024-09-05,Aggregator,Pol-Crop
344,1990,Motor,8371.0,8756393,59,2025-01-18,2029-11-23,Agent,Pol-Motor
345,523,Travel,7625.0,64873909,7,2024-09-19,2025-04-17,Agent,Pol-Travel
346,4915,Travel,4858.0,2607890,46,2023-08-09,2027-05-20,Online,Pol-Travel
347,2367,Property,9631.0,17419857,27,2023-10-31,2026-01-18,Online,Pol-Property
348,3451,Property,8362.0,60367749,10,2025-07-05,2026-05-01,Online,Pol-Property
349,1657,Health,9084.0,3076615,32,2025-04-07,2027-11-23,Aggregator,Pol-Health
350,3065,Health,7925.0,39271398,21,2024-10-16,2026-07-08,Aggregator,Pol-Health
351,2743,Travel,5036.0,2553342,44,2024-06-02,2028-01-13,Agent,Pol-Travel
352,590,Motor,3997.0,17100458,37,2023-08-27,2026-09-10,Online,Pol-Motor
353,635,Motor,8905.0,2724870,54,2025-05-23,2029-10-29,Bancassurance,Pol-Motor
354,4041,Motor,9063.0,1051183,38,2024-04-20,2027-06-04,Bancassurance,Pol-Motor
355,208,Property,7619.0,14247850,36,2024-12-01,2027-11-16,Online,Pol-Property
356,2234,Motor,20999.0,8926949,14,2024-06-04,2025-07-29,Agent,Pol-Motor
357,977,Motor,5829.0,5188484,42,2024-11-23,2028-05-06,Agent,Pol-Motor
358,2065,Property,8706.0,1257990,39,2025-05-11,2028-07-24,Bancassurance,Pol-Property
359,1314,Health,7755.0,18202417,41,2023-08-31,2027-01-12,Aggregator,Pol-Health
360,4350,Health,7210.0,14789028,48,2023-09-06,2027-08-16,Agent,Pol-Health
361,971,Motor,4306.0,1074391,14,2025-01-05,2026-03-01,Agent,Pol-Motor
362,4707,Motor,6407.0,6788985,2,2024-09-11,2024-11-10,Agent,Pol-Motor
363,1480,Motor,11870.0,9082107,24,2024-12-17,2026-12-07,Online,Pol-Motor
364,1171,Health,9847.0,1986875,10,2023-06-23,2024-04-18,Aggregator,Pol-Health
365,4980,Property,11228.0,13654732,42,2025-01-06,2028-06-19,Online,Pol-Property
366,3186,Property,5409.0,52426215,6,2025-08-19,2026-02-15,Aggregator,Pol-Property
367,1400,Motor,11645.0,14561826,3,2023-03-25,2023-06-23,Online,Pol-Motor
368,4602,Crop,4241.0,26794998,34,2023-04-19,2026-02-02,Agent,Pol-Crop
369,3394,Motor,6648.0,12444468,26,2025-07-06,2027-08-25,Online,Pol-Motor
370,2376,Motor,4406.0,1996470,10,2025-03-13,2026-01-07,Agent,Pol-Motor
371,4445,Crop,17799.0,11749754,38,2023-03-31,2026-05-14,Bancassurance,Pol-Crop
372,199,Motor,7948.0,1692876,54,2023-05-11,2027-10-17,Aggregator,Pol-Motor
373,3249,Property,11769.0,3436946,21,2024-02-29,2025-11-20,Agent,Pol-Property
374,1148,Motor,8964.0,4344600,52,2025-03-29,2029-07-06,Partnership,Pol-Motor
375,4707,Motor,9573.0,3922520,25,2023-01-21,2025-02-09,Online,Pol-Motor
376,4036,Health,4349.0,2650116,2,2024-06-24,2024-08-23,Online,Pol-Health
377,2283,Motor,7102.0,4304612,36,2025-01-24,2028-01-09,Aggregator,Pol-Motor
378,1726,Motor,4270.0,4838079,1,2023-09-14,2023-10-14,Partnership,Pol-Motor
379,1318,Health,5804.0,17212100,44,2023-05-29,2027-01-08,Aggregator,Pol-Health
380,4881,Motor,7421.0,7934629,42,2023-04-21,2026-10-02,Agent,Pol-Motor
381,3969,Property,4586.0,13192805,36,2025-04-16,2028-03-31,Online,Pol-Property
382,3090,Property,3827.0,4369770,44,2025-01-16,2028-08-28,Agent,Pol-Property
383,1427,Health,3975.0,12875999,24,2024-08-01,2026-07-22,Aggregator,Pol-Health
384,2429,Motor,9975.0,952682,10,2023-11-09,2024-09-04,Online,Pol-Motor
385,1842,Health,6204.0,1705326,51,2024-08-24,2028-11-01,Bancassurance,Pol-Health
386,4864,Property,3812.0,13375932,35,2023-06-21,2026-05-06,Aggregator,Pol-Property
387,3894,Motor,7040.0,3159585,22,2024-10-29,2026-08-20,Agent,Pol-Motor
388,2145,Motor,10353.0,5941289,46,2023-12-22,2027-10-02,Online,Pol-Motor
389,1494,Crop,6810.0,657771,47,2024-04-27,2028-03-07,Agent,Pol-Crop
390,705,Health,3537.0,3824106,34,2024-03-04,2026-12-19,Online,Pol-Health
391,1769,Health,6580.0,1752610,32,2025-09-07,2028-04-24,Agent,Pol-Health
392,1070,Motor,4799.0,2924881,16,2023-03-03,2024-06-25,Aggregator,Pol-Motor
393,3875,Property,8115.0,6020633,30,2024-02-11,2026-07-30,Agent,Pol-Property
394,2284,Motor,5944.0,5909652,36,2025-06-16,2028-05-31,Bancassurance,Pol-Motor
395,769,Crop,7958.0,4335524,59,2025-03-25,2030-01-28,Bancassurance,Pol-Crop
396,3724,Motor,3013.0,12153117,31,2023-03-10,2025-09-25,Online,Pol-Motor
397,260,Crop,7392.0,3629954,30,2023-11-19,2026-05-07,Online,Pol-Crop
398,2944,Motor,6238.0,4252215,5,2023-09-22,2024-02-19,Online,Pol-Motor
399,1588,Health,4571.0,1837592,24,2023-02-25,2025-02-14,Agent,Pol-Health
400,84,Crop,7342.0,16068171,46,2024-07-06,2028-04-16,Aggregator,Pol-Crop
401,4506,Motor,6088.0,2594458,36,2023-12-08,2026-11-22,Agent,Pol-Motor
402,3562,Motor,6870.0,1513500,27,2023-01-20,2025-04-09,Agent,Pol-Motor
403,1640,Crop,4338.0,1806601,14,2023-03-01,2024-04-24,Online,Pol-Crop
404,2394,Motor,7654.0,6432856,37,2024-07-06,2027-07-21,Online,Pol-Motor
405,2971,Property,2814.0,4946931,13,2025-03-14,2026-04-08,Online,Pol-Property
406,2685,Motor,6423.0,4407963,20,2023-11-20,2025-07-12,Agent,Pol-Motor
407,2231,Health,6944.0,13311209,28,2025-07-18,2027-11-05,Agent,Pol-Health
408,3399,Motor,16344.0,2224050,51,2025-05-13,2029-07-21,Agent,Pol-Motor
409,3638,Property,6158.0,8413452,6,2024-12-19,2025-06-17,Aggregator,Pol-Property
410,814,Motor,15586.0,5868743,9,2023-05-23,2024-02-17,Online,Pol-Motor
411,3748,Health,12389.0,7778972,22,2025-08-17,2027-06-08,Agent,Pol-Health
412,896,Motor,6600.0,5970093,23,2024-04-09,2026-02-28,Aggregator,Pol-Motor
413,661,Health,7069.0,2745960,8,2023-10-25,2024-06-21,Bancassurance,Pol-Health
414,2850,Motor,4089.0,727558,1,2025-07-14,2025-08-13,Online,Pol-Motor
415,2426,Motor,5229.0,11195195,7,2023-04-10,2023-11-06,Agent,Pol-Motor
416,1111,Health,7882.0,5347916,56,2023-01-13,2027-08-20,Agent,Pol-Health
417,3746,Motor,5983.0,6016410,12,2024-08-04,2025-07-30,Online,Pol-Motor
418,1159,Crop,10929.0,5244855,39,2025-03-09,2028-05-22,Agent,Pol-Crop
419,2138,Property,9753.0,1420675,17,2025-07-04,2026-11-26,Partnership,Pol-Property
420,4916,Health,8140.0,6609355,50,2024-02-04,2028-03-14,Bancassurance,Pol-Health
421,1841,Motor,9887.0,5537138,16,2023-10-03,2025-01-25,Agent,Pol-Motor
422,1911,Health,8693.0,5052250,4,2025-04-13,2025-08-11,Agent,Pol-Health
423,3665,Motor,7284.0,25258439,37,2024-10-17,2027-11-01,Agent,Pol-Motor
424,2911,Property,4980.0,6014879,9,2025-03-13,2025-12-08,Online,Pol-Property
425,743,Motor,18139.0,4818235,9,2023-07-09,2024-04-04,Aggregator,Pol-Motor
426,3161,Motor,10003.0,4700800,27,2024-04-11,2026-06-30,Online,Pol-Motor
427,1317,Motor,8643.0,2056416,12,2023-09-10,2024-09-04,Online,Pol-Motor
428,4542,Travel,4904.0,6110693,34,2023-06-16,2026-04-01,Agent,Pol-Travel
429,3806,Property,24218.0,6875453,23,2025-01-09,2026-11-30,Agent,Pol-Property
430,1041,Motor,5089.0,2969391,35,2023-08-12,2026-06-27,Aggregator,Pol-Motor
431,1732,Travel,7440.0,10526080,40,2024-03-06,2027-06-19,Agent,Pol-Travel
432,1656,Motor,7584.0,8352024,9,2024-09-02,2025-05-30,Online,Pol-Motor
433,1568,Property,3710.0,4861321,43,2025-01-26,2028-08-08,Aggregator,Pol-Property
434,1811,Health,9119.0,11364639,13,2025-02-10,2026-03-07,Aggregator,Pol-Health
435,2329,Crop,8655.0,3811911,52,2025-03-11,2029-06-18,Online,Pol-Crop
436,3017,Motor,4281.0,11051682,50,2024-12-10,2029-01-18,Aggregator,Pol-Motor
437,1495,Health,10544.0,3471312,46,2025-06-03,2029-03-14,Aggregator,Pol-Health
438,605,Health,4505.0,22350367,58,2024-01-11,2028-10-16,Agent,Pol-Health
439,478,Motor,6229.0,3185140,57,2025-07-16,2030-03-22,Aggregator,Pol-Motor
440,4706,Motor,4954.0,4678486,43,2024-12-07,2028-06-19,Aggregator,Pol-Motor
441,142,Property,9913.0,2472512,2,2023-02-21,2023-04-22,Agent,Pol-Property
442,4656,Health,9403.0,8835183,47,2025-02-27,2029-01-07,Aggregator,Pol-Health
443,2099,Health,4160.0,1936434,2,2025-05-21,2025-07-20,Agent,Pol-Health
444,2571,Motor,5437.0,4849515,29,2025-03-04,2027-07-22,Aggregator,Pol-Motor
445,4027,Motor,5477.0,1553246,45,2024-07-12,2028-03-23,Online,Pol-Motor
446,1287,Property,10128.0,8739179,57,2024-01-26,2028-10-01,Agent,Pol-Property
447,4805,Property,5129.0,9169771,22,2025-05-20,2027-03-11,Aggregator,Pol-Property
448,1210,Property,6888.0,6030384,43,2025-07-16,2029-01-26,Online,Pol-Property
449,808,Property,6520.0,3345974,21,2023-04-11,2024-12-31,Agent,Pol-Property
450,2129,Property,6221.0,10066303,59,2025-06-09,2030-04-14,Agent,Pol-Property
451,3806,Motor,17332.0,2308089,47,2025-04-26,2029-03-06,Agent,Pol-Motor
452,4505,Motor,5225.0,2759764,6,2023-09-17,2024-03-15,Agent,Pol-Motor
453,974,Property,6542.0,10033915,47,2024-12-21,2028-10-31,Bancassurance,Pol-Property
454,2939,Motor,8791.0,8798796,57,2023-06-15,2028-02-19,Partnership,Pol-Motor
455,86,Travel,5928.0,8831456,28,2025-01-30,2027-05-20,Online,Pol-Travel
456,1797,Crop,5464.0,42627486,16,2023-12-04,2025-03-28,Bancassurance,Pol-Crop
457,1308,Health,8687.0,6285157,1,2024-12-21,2025-01-20,Agent,Pol-Health
458,460,Motor,10846.0,3760368,23,2023-12-28,2025-11-17,Online,Pol-Motor
459,2509,Health,14063.0,4742580,8,2025-06-03,2026-01-29,Online,Pol-Health
460,1145,Property,6641.0,814755,52,2025-06-02,2029-09-09,Aggregator,Pol-Property
461,3889,Property,4988.0,7633041,8,2023-05-22,2024-01-17,Aggregator,Pol-Property
462,4665,Motor,4970.0,19227269,42,2023-02-21,2026-08-04,Online,Pol-Motor
463,3261,Property,14785.0,3943627,1,2025-02-07,2025-03-09,Partnership,Pol-Property
464,4646,Health,8626.0,17532185,11,2024-02-21,2025-01-16,Online,Pol-Health
465,1410,Motor,4868.0,2252045,8,2024-10-18,2025-06-15,Agent,Pol-Motor
466,4267,Motor,5220.0,2677545,47,2024-11-02,2028-09-12,Aggregator,Pol-Motor
467,1354,Health,4207.0,2668293,51,2023-10-23,2027-12-31,Bancassurance,Pol-Health
468,4131,Motor,7048.0,1442916,31,2024-01-04,2026-07-22,Online,Pol-Motor
469,1225,Motor,9332.0,20019551,46,2024-11-12,2028-08-23,Online,Pol-Motor
470,1192,Motor,15881.0,8568832,36,2023-06-08,2026-05-23,Aggregator,Pol-Motor
471,1533,Crop,12611.0,9426010,8,2024-09-05,2025-05-03,Agent,Pol-Crop
472,1917,Motor,7467.0,2808610,24,2025-03-17,2027-03-07,Online,Pol-Motor
473,3318,Motor,5187.0,11040031,27,2024-02-15,2026-05-05,Online,Pol-Motor
474,1248,Motor,9223.0,3412885,29,2023-06-30,2025-11-16,Aggregator,Pol-Motor
475,2618,Property,3026.0,3557298,44,2025-03-26,2028-11-05,Online,Pol-Property
476,4633,Property,4945.0,14148843,18,2025-06-07,2026-11-29,Aggregator,Pol-Property
477,2026,Property,10073.0,2516587,9,2023-12-03,2024-08-29,Agent,Pol-Property
478,3512,Health,11361.0,2194697,36,2024-04-22,2027-04-07,Aggregator,Pol-Health
479,4640,Health,14104.0,1971970,38,2025-01-12,2028-02-26,Aggregator,Pol-Health
480,3693,Health,6929.0,4724866,14,2024-10-07,2025-12-01,Aggregator,Pol-Health
481,4841,Health,14019.0,34480838,13,2024-03-16,2025-04-10,Agent,Pol-Health
482,4629,Motor,6051.0,4265576,40,2024-12-15,2028-03-29,Bancassurance,Pol-Motor
483,3484,Health,5817.0,1672170,52,2025-06-20,2029-09-27,Online,Pol-Health
484,3324,Motor,8550.0,3070879,24,2023-08-10,2025-07-30,Online,Pol-Motor
485,1939,Crop,12981.0,3546036,39,2023-03-23,2026-06-05,Agent,Pol-Crop
486,1016,Health,11726.0,5623216,14,2025-03-19,2026-05-13,Online,Pol-Health
487,2584,Health,12292.0,7472903,8,2024-01-23,2024-09-19,Agent,Pol-Health
488,928,Health,9541.0,818142,12,2024-04-24,2025-04-19,Online,Pol-Health
489,1512,Property,11844.0,1791950,52,2024-06-04,2028-09-11,Online,Pol-Property
490,1738,Health,7436.0,1673627,31,2023-03-08,2025-09-23,Partnership,Pol-Health
491,3039,Health,8586.0,13492295,34,2024-06-22,2027-04-08,Online,Pol-Health
492,1722,Motor,29542.0,2162712,36,2023-11-19,2026-11-03,Online,Pol-Motor
493,2767,Motor,11377.0,6931798,21,2023-02-15,2024-11-06,Online,Pol-Motor
494,4703,Motor,7406.0,8196578,4,2024-04-19,2024-08-17,Agent,Pol-Motor
495,3420,Motor,10956.0,3421905,11,2024-11-23,2025-10-19,Online,Pol-Motor
496,2826,Crop,4325.0,606292,56,2023-07-03,2028-02-07,Online,Pol-Crop
497,4422,Property,6243.0,15478640,42,2023-07-04,2026-12-15,Online,Pol-Property
498,2735,Motor,6625.0,17523617,37,2025-09-22,2028-10-06,Bancassurance,Pol-Motor
499,219,Motor,5123.0,5290255,41,2024-04-05,2027-08-18,Aggregator,Pol-Motor
500,522,Health,17765.0,2913351,7,2025-06-12,2026-01-08,Online,Pol-Health
501,405,Health,9294.0,27118494,55,2024-09-15,2029-03-23,Aggregator,Pol-Health
502,580,Property,9823.0,2831778,12,2024-10-09,2025-10-04,Bancassurance,Pol-Property
503,4886,Health,6960.0,11023050,5,2023-01-14,2023-06-13,Partnership,Pol-Health
504,1855,Crop,4120.0,1403439,3,2025-09-12,2025-12-11,Online,Pol-Crop
505,4422,Motor,7104.0,8144571,32,2023-12-23,2026-08-09,Online,Pol-Motor
506,3698,Motor,5936.0,1674395,40,2023-11-09,2027-02-21,Partnership,Pol-Motor
507,1836,Travel,4412.0,7578297,52,2024-06-24,2028-10-01,Bancassurance,Pol-Travel
508,158,Motor,10719.0,5407191,35,2025-06-17,2028-05-02,Online,Pol-Motor
509,3176,Motor,6418.0,3876698,36,2024-04-16,2027-04-01,Online,Pol-Motor
510,1622,Motor,3011.0,3780471,12,2025-06-29,2026-06-24,Bancassurance,Pol-Motor
511,3678,Health,7335.0,14291920,30,2023-12-23,2026-06-10,Online,Pol-Health
512,806,Motor,7403.0,4991796,33,2023-05-22,2026-02-05,Aggregator,Pol-Motor
513,1306,Crop,10689.0,7691169,40,2025-05-21,2028-09-02,Bancassurance,Pol-Crop
514,2195,Travel,7786.0,69897649,41,2024-04-23,2027-09-05,Online,Pol-Travel
515,514,Crop,5397.0,1748469,3,2025-02-17,2025-05-18,Online,Pol-Crop
516,504,Motor,9405.0,2694036,26,2024-01-16,2026-03-06,Aggregator,Pol-Motor
517,4509,Travel,5301.0,1220049,38,2023-10-09,2026-11-22,Aggregator,Pol-Travel
518,2640,Property,10432.0,1169625,52,2023-07-12,2027-10-19,Online,Pol-Property
519,766,Motor,13067.0,29948529,41,2023-10-08,2027-02-19,Agent,Pol-Motor
520,237,Motor,2122.0,3696167,34,2023-03-03,2025-12-17,Partnership,Pol-Motor
521,4492,Health,5041.0,503593,3,2024-10-22,2025-01-20,Online,Pol-Health
522,2005,Property,9250.0,4179125,14,2023-11-03,2024-12-27,Agent,Pol-Property
523,1800,Motor,7678.0,3455278,45,2023-04-08,2026-12-18,Agent,Pol-Motor
524,3388,Health,14024.0,2096018,46,2024-08-01,2028-05-12,Bancassurance,Pol-Health
525,4000,Travel,13704.0,3623615,14,2024-01-04,2025-02-27,Agent,Pol-Travel
526,1447,Motor,11650.0,6211245,17,2024-03-13,2025-08-05,Agent,Pol-Motor
527,132,Motor,3155.0,3726141,15,2023-09-20,2024-12-13,Bancassurance,Pol-Motor
528,3676,Crop,6758.0,11603574,12,2024-06-06,2025-06-01,Aggregator,Pol-Crop
529,2035,Motor,10100.0,5099196,39,2024-04-23,2027-07-07,Agent,Pol-Motor
530,4214,Travel,7236.0,5455333,41,2025-05-07,2028-09-18,Partnership,Pol-Travel
531,4734,Property,6884.0,4533013,44,2025-03-01,2028-10-11,Bancassurance,Pol-Property
532,2045,Motor,13613.0,1775405,30,2025-09-02,2028-02-19,Online,Pol-Motor
533,4435,Motor,8771.0,1840388,49,2023-08-30,2027-09-08,Online,Pol-Motor
534,1459,Motor,6463.0,6008157,59,2024-04-11,2029-02-14,Online,Pol-Motor
535,2023,Motor,4053.0,2723945,51,2023-05-28,2027-08-05,Online,Pol-Motor
536,1949,Property,17330.0,9230921,7,2025-08-11,2026-03-09,Aggregator,Pol-Property
537,1621,Health,8529.0,3986316,48,2023-04-29,2027-04-08,Agent,Pol-Health
538,4772,Property,5806.0,2688254,35,2023-11-26,2026-10-11,Agent,Pol-Property
539,3814,Health,11680.0,6803988,51,2025-03-22,2029-05-30,Agent,Pol-Health
540,2162,Health,3289.0,5523442,51,2023-04-30,2027-07-08,Online,Pol-Health
541,4402,Travel,17607.0,1212950,52,2023-07-04,2027-10-11,Online,Pol-Travel
542,1758,Property,9952.0,1047413,31,2024-09-13,2027-04-01,Agent,Pol-Property
543,4719,Crop,21964.0,9012573,52,2024-06-17,2028-09-24,Agent,Pol-Crop
544,4151,Motor,10062.0,2762613,40,2025-09-09,2028-12-22,Aggregator,Pol-Motor
545,524,Property,8261.0,6178871,37,2025-02-14,2028-02-29,Agent,Pol-Property
546,2482,Health,5420.0,6643772,14,2023-04-13,2024-06-06,Agent,Pol-Health
547,4286,Travel,5889.0,15918413,51,2023-01-13,2027-03-23,Online,Pol-Travel
548,4485,Health,3943.0,23786063,58,2023-11-29,2028-09-03,Aggregator,Pol-Health
549,346,Motor,19706.0,1924883,28,2025-06-21,2027-10-09,Agent,Pol-Motor
550,2313,Motor,7835.0,4712326,53,2023-10-12,2028-02-18,Online,Pol-Motor
551,1699,Motor,11329.0,4822546,12,2025-07-29,2026-07-24,Agent,Pol-Motor
552,141,Motor,12268.0,21149503,41,2025-02-15,2028-06-29,Online,Pol-Motor
553,4335,Health,6555.0,1475487,6,2025-05-07,2025-11-03,Online,Pol-Health
554,1122,Crop,4909.0,19619134,4,2023-05-14,2023-09-11,Online,Pol-Crop
555,2884,Motor,5124.0,8942837,33,2024-06-28,2027-03-15,Partnership,Pol-Motor
556,1035,Motor,3383.0,3287318,56,2023-10-12,2028-05-18,Partnership,Pol-Motor
557,4274,Crop,4191.0,11817100,5,2025-04-30,2025-09-27,Bancassurance,Pol-Crop
558,983,Motor,9581.0,3846136,9,2025-03-10,2025-12-05,Online,Pol-Motor
559,2445,Travel,12229.0,1258638,39,2025-07-05,2028-09-17,Bancassurance,Pol-Travel
560,3461,Motor,7352.0,6009669,18,2024-11-27,2026-05-21,Bancassurance,Pol-Motor
561,2585,Health,11635.0,4248706,32,2023-09-30,2026-05-17,Online,Pol-Health
562,4734,Motor,11773.0,3481798,31,2024-09-01,2027-03-20,Agent,Pol-Motor
563,2314,Travel,6266.0,2645588,34,2024-04-11,2027-01-26,Online,Pol-Travel
564,1157,Crop,12628.0,9378084,40,2025-04-08,2028-07-21,Agent,Pol-Crop
565,1578,Property,6759.0,5317917,27,2025-04-22,2027-07-11,Bancassurance,Pol-Property
566,3033,Motor,5917.0,3513246,37,2023-03-01,2026-03-15,Aggregator,Pol-Motor
567,1308,Travel,7655.0,3121999,37,2024-11-06,2027-11-21,Online,Pol-Travel
568,4235,Travel,3624.0,3562603,54,2024-01-09,2028-06-16,Online,Pol-Travel
569,4165,Health,7199.0,3190371,39,2024-10-24,2028-01-07,Online,Pol-Health
570,2853,Health,2312.0,3738068,44,2025-02-05,2028-09-17,Bancassurance,Pol-Health
571,2225,Travel,10277.0,10365698,13,2023-12-09,2025-01-02,Partnership,Pol-Travel
572,3445,Health,3839.0,3858214,4,2023-12-20,2024-04-18,Agent,Pol-Health
573,4641,Motor,7308.0,6187391,9,2025-09-21,2026-06-18,Agent,Pol-Motor
574,1252,Crop,15401.0,3812194,8,2024-02-05,2024-10-02,Agent,Pol-Crop
575,1672,Health,7598.0,1091802,46,2023-09-26,2027-07-07,Agent,Pol-Health
576,1396,Travel,2845.0,6560796,6,2025-01-05,2025-07-04,Agent,Pol-Travel
577,1015,Health,7822.0,2828869,33,2025-04-28,2028-01-13,Aggregator,Pol-Health
578,4742,Motor,6452.0,9824565,6,2023-09-19,2024-03-17,Agent,Pol-Motor
579,3215,Health,11683.0,23903542,48,2025-01-25,2029-01-04,Online,Pol-Health
580,757,Property,6928.0,2972300,17,2023-07-10,2024-12-01,Online,Pol-Property
581,2032,Motor,12805.0,12172610,37,2024-11-13,2027-11-28,Online,Pol-Motor
582,2621,Health,9116.0,3719589,13,2024-03-01,2025-03-26,Agent,Pol-Health
583,2430,Motor,11355.0,4086490,22,2024-05-10,2026-03-01,Online,Pol-Motor
584,4567,Health,6998.0,7572540,50,2024-11-13,2028-12-22,Agent,Pol-Health
585,1232,Travel,13929.0,918104,19,2025-09-22,2027-04-15,Online,Pol-Travel
586,4025,Health,5677.0,1141844,28,2024-10-26,2027-02-13,Bancassurance,Pol-Health
587,35,Health,2932.0,5675492,55,2025-04-03,2029-10-09,Bancassurance,Pol-Health
588,3675,Motor,4240.0,510569,53,2025-08-04,2029-12-11,Agent,Pol-Motor
589,21,Health,7788.0,14313860,58,2023-03-08,2027-12-12,Agent,Pol-Health
590,2313,Health,8395.0,17922006,43,2024-07-21,2028-02-01,Agent,Pol-Health
591,3472,Property,7924.0,7409413,25,2024-09-14,2026-10-04,Online,Pol-Property
592,457,Crop,13485.0,4791557,44,2024-12-03,2028-07-15,Aggregator,Pol-Crop
593,2998,Health,8059.0,14622536,8,2023-01-15,2023-09-12,Online,Pol-Health
594,4479,Travel,8645.0,3547108,45,2024-03-22,2027-12-02,Agent,Pol-Travel
595,2583,Crop,11969.0,3838928,58,2023-10-29,2028-08-03,Agent,Pol-Crop
596,1063,Motor,3171.0,4763314,32,2025-02-03,2027-09-21,Online,Pol-Motor
597,1591,Health,10525.0,2559268,47,2024-06-13,2028-04-23,Agent,Pol-Health
598,1866,Crop,14160.0,17234175,57,2024-06-05,2029-02-09,Agent,Pol-Crop
599,47,Travel,10496.0,16760423,11,2024-10-06,2025-09-01,Online,Pol-Travel
