claim_id,policy_id,customer_id,claim_date,claim_type,claim_amount,settlement_amount,status,fraud_flag,days_to_settle
381,4797,4056,2025-07-08,Accident,97191,95415.0,Settled,0,19.0
382,2720,57,2025-08-30,Accident,212456,219485.0,Settled,0,79.0
383,2566,1492,2024-03-25,Fire,20321,20872.0,Settled,0,114.0
384,3898,4891,2024-06-13,Health,18542,18663.0,Settled,0,24.0
385,3159,2847,2024-04-03,Theft,81768,72554.0,Pending,0,
386,4726,3797,2025-03-20,Health,106673,109577.0,Settled,0,22.0
387,8441,3300,2024-03-27,Accident,88499,89265.0,Settled,0,82.0
388,894,3332,2025-11-28,Natural Disaster,17133,17440.0,Pending,0,
389,2871,4306,2026-05-01,Accident,26364,24760.0,Settled,0,106.0
390,8408,304,2024-10-20,Health,20612,21413.0,Settled,0,91.0
391,9910,4245,2024-11-12,Theft,14634,13735.0,Pending,0,
392,6413,616,2024-04-29,Fire,131042,124905.0,Settled,0,110.0
393,6028,3115,2025-04-18,Health,42113,38909.0,Settled,0,83.0
394,7571,368,2025-09-28,Theft,30792,26345.0,Settled,0,11.0
395,4562,2406,2025-06-07,Health,15602,14501.0,Settled,0,92.0
396,3148,4163,2024-11-04,Natural Disaster,81121,77387.0,Settled,0,77.0
397,3182,4720,2026-02-18,Accident,35373,32387.0,Settled,0,39.0
398,2507,4437,2025-11-14,Accident,63605,55722.0,Rejected,0,
399,676,985,2024-01-21,Health,16417,14726.0,Settled,0,86.0
400,5001,4162,2026-06-06,Accident,161509,161050.0,Settled,0,93.0
401,1311,1210,2025-12-20,Accident,98795,100326.0,Settled,0,57.0
402,5679,4811,2025-03-17,Health,53802,49733.0,Settled,0,65.0
403,3678,1206,2025-05-16,Fire,50237,48859.0,Settled,0,59.0
404,6843,2184,2025-04-25,Natural Disaster,71957,70617.0,Settled,0,47.0
405,3095,238,2026-03-01,Health,55536,50349.0,Settled,0,15.0
406,8519,3955,2024-04-19,Accident,271267,236445.0,Settled,0,106.0
407,8213,1942,2026-02-22,Natural Disaster,35345,35731.0,Settled,0,34.0
408,3016,2058,2025-12-07,Accident,7268,6544.0,Settled,0,106.0
409,3524,789,2025-07-25,Accident,168037,173253.0,Settled,0,105.0
410,8297,2431,2025-12-02,Fire,22264,19157.0,Pending,0,
411,2123,2415,2026-05-05,Accident,51592,44214.0,Settled,0,105.0
412,9353,3300,2026-02-21,Theft,17029,16423.0,Settled,0,27.0
413,9365,338,2025-07-31,Accident,11173,10629.0,Settled,0,17.0
414,9695,4283,2026-01-16,Natural Disaster,146229,136979.0,Settled,0,110.0
415,1965,2314,2026-03-26,Health,86589,75699.0,Settled,1,96.0
416,4706,1952,2026-02-21,Accident,31406,27966.0,Settled,0,104.0
417,5201,738,2024-09-03,Accident,48846,50346.0,Settled,0,69.0
418,4268,284,2024-09-06,Accident,154743,147683.0,Settled,0,52.0
419,8740,2325,2026-03-05,Natural Disaster,10836,10827.0,Rejected,0,
420,2890,2852,2025-07-31,Health,52330,45285.0,Settled,0,52.0
421,2340,1984,2026-03-09,Natural Disaster,445587,403517.0,Settled,0,46.0
422,2976,781,2025-08-28,Accident,23715,22614.0,Settled,0,75.0
423,8696,1889,2026-03-27,Health,116307,99591.0,Settled,0,98.0
424,3273,1485,2024-03-18,Health,37437,36534.0,Pending,0,
425,2258,4848,2025-01-01,Fire,60508,56579.0,Settled,0,97.0
426,6494,2508,2024-04-18,Health,19525,20375.0,Settled,0,45.0
427,1995,3628,2024-09-23,Accident,49748,50674.0,Pending,0,
428,5884,2367,2024-11-13,Accident,14045,12862.0,Settled,1,53.0
429,8167,3238,2024-01-06,Accident,87050,84544.0,Settled,0,23.0
430,4047,4483,2026-05-03,Accident,124084,120402.0,Settled,0,17.0
431,8688,2689,2026-03-12,Accident,71788,72182.0,Settled,0,74.0
432,2404,4047,2026-02-20,Theft,9281,9356.0,Settled,0,115.0
433,1932,2223,2025-06-24,Natural Disaster,13563,11925.0,Settled,0,107.0
434,9178,4863,2025-12-29,Accident,300428,298249.0,Settled,0,118.0
435,9325,602,2024-05-13,Accident,51487,45811.0,Pending,0,
436,8642,2586,2026-02-25,Accident,52056,47627.0,Pending,0,
437,1728,217,2025-12-29,Theft,73028,62784.0,Settled,0,64.0
438,5380,3378,2025-12-05,Natural Disaster,113779,104065.0,Settled,0,72.0
439,2918,2894,2024-07-05,Theft,19004,17428.0,Settled,0,32.0
440,3667,4069,2024-08-12,Natural Disaster,39390,40911.0,Settled,0,30.0
441,3842,1992,2024-02-20,Fire,26856,24230.0,Settled,0,47.0
442,8695,4392,2025-03-05,Accident,110271,114357.0,Settled,0,42.0
443,7937,1359,2026-01-16,Fire,33825,29842.0,Settled,0,107.0
444,3701,3463,2025-04-08,Health,15315,14224.0,Settled,0,96.0
445,2631,3662,2025-02-21,Accident,107473,104043.0,Settled,0,50.0
446,1349,4820,2025-03-04,Fire,325080,299664.0,Settled,1,47.0
447,3207,3443,2025-08-10,Natural Disaster,17248,15247.0,Pending,0,
448,7990,4889,2024-10-02,Health,54815,46860.0,Pending,0,
449,5798,2806,2024-05-13,Natural Disaster,66970,65155.0,Settled,0,62.0
450,9588,3809,2024-02-21,Accident,9841,9806.0,Settled,0,27.0
451,6936,3720,2024-08-18,Fire,21473,18804.0,Settled,0,8.0
452,2540,3324,2024-08-23,Accident,128790,113533.0,Settled,0,45.0
453,4714,4541,2025-07-06,Theft,70961,70569.0,Settled,0,90.0
454,1031,2231,2024-11-26,Fire,54938,48125.0,Settled,0,108.0
455,6007,1891,2025-11-14,Natural Disaster,150710,144759.0,Rejected,0,
456,6750,3373,2024-01-01,Accident,84752,79800.0,Settled,0,34.0
457,6567,386,2024-09-16,Health,24271,22267.0,Settled,0,104.0
458,6720,1358,2026-01-22,Health,39197,34753.0,Settled,1,77.0
459,1540,1723,2024-02-09,Natural Disaster,42439,40153.0,Pending,0,
460,6652,1260,2025-11-22,Natural Disaster,32914,30902.0,Settled,0,116.0
461,9125,172,2024-11-30,Natural Disaster,92928,96180.0,Settled,0,50.0
462,69,4271,2025-08-29,Natural Disaster,124609,116538.0,Settled,0,114.0
463,8934,4406,2026-01-26,Health,34004,35514.0,Settled,0,69.0
464,1823,2919,2024-05-01,Accident,61044,54335.0,Settled,0,65.0
465,3880,1437,2024-08-28,Accident,87371,88294.0,Settled,0,62.0
466,8621,101,2024-04-17,Accident,20319,17831.0,Settled,0,40.0
467,3408,138,2024-06-19,Accident,13365,11788.0,Settled,0,98.0
468,9614,2636,2024-12-23,Theft,7458,7548.0,Settled,1,102.0
469,8624,3383,2025-08-18,Theft,16999,16469.0,Settled,0,68.0
470,8109,3763,2024-11-15,Accident,7398,7331.0,Settled,0,46.0
471,1636,2887,2025-03-11,Accident,59843,53891.0,Settled,0,65.0
472,2118,137,2024-01-01,Accident,31974,32373.0,Settled,0,6.0
473,5248,3097,2025-11-08,Health,31809,30571.0,Settled,0,94.0
474,4495,2939,2024-04-07,Natural Disaster,25921,25588.0,Settled,0,25.0
475,2059,302,2025-02-17,Natural Disaster,17580,15481.0,Settled,0,96.0
476,9934,2558,2025-05-15,Fire,49431,48054.0,Settled,0,22.0
477,2721,1190,2025-02-07,Accident,13668,11762.0,Settled,0,76.0
478,514,2195,2024-02-08,Health,62920,56889.0,Settled,0,104.0
479,742,3753,2024-05-10,Health,41885,42489.0,Pending,0,
480,549,346,2024-11-30,Health,123230,109365.0,Settled,0,35.0
481,2946,4949,2024-11-07,Accident,30289,26489.0,Settled,0,78.0
482,8868,3212,2025-05-02,Natural Disaster,24142,24943.0,Settled,0,38.0
483,2267,4244,2025-08-11,Fire,45458,47252.0,Settled,0,82.0
484,525,4000,2024-03-27,Accident,36683,31254.0,Settled,0,95.0
485,1668,4479,2025-06-16,Health,255137,259669.0,Settled,0,98.0
486,371,4445,2025-01-19,Accident,11421,11781.0,Settled,0,68.0
487,1576,4222,2024-12-02,Accident,83798,83218.0,Pending,0,
488,5649,1246,2026-04-30,Accident,35297,34123.0,Settled,0,48.0
489,9943,3544,2024-05-15,Fire,19097,19880.0,Pending,0,
490,2983,1069,2024-12-21,Fire,33905,33908.0,Settled,0,109.0
491,3172,934,2024-01-04,Health,222617,223061.0,Settled,0,15.0
492,2667,1352,2025-09-26,Health,25419,22746.0,Settled,0,105.0
493,1349,4820,2026-01-05,Accident,89586,90932.0,Pending,0,
494,2681,587,2025-01-31,Fire,19235,19435.0,Settled,0,17.0
495,7966,2070,2025-12-04,Accident,43161,43337.0,Settled,0,119.0
496,1863,1332,2024-06-14,Accident,63113,60583.0,Settled,0,58.0
497,2878,86,2024-05-27,Natural Disaster,320075,312671.0,Settled,0,80.0
498,5952,3751,2026-02-11,Health,7107,7082.0,Settled,0,54.0
499,4910,3576,2025-05-24,Accident,12237,11410.0,Settled,0,75.0
500,4663,2463,2025-03-07,Accident,29611,30197.0,Settled,0,34.0
501,6077,1376,2025-12-04,Accident,199117,190700.0,Settled,0,13.0
502,7426,2514,2024-05-03,Natural Disaster,16928,17083.0,Settled,0,108.0
503,9334,4046,2025-06-14,Accident,10532,9782.0,Rejected,0,
504,4032,3264,2024-12-02,Natural Disaster,14518,14283.0,Settled,0,70.0
505,3370,3288,2025-02-24,Accident,46427,48150.0,Settled,0,26.0
506,7773,1751,2025-05-18,Accident,107780,96265.0,Settled,0,11.0
507,5294,996,2025-07-05,Natural Disaster,165438,172215.0,Settled,0,71.0
508,4431,2416,2026-05-16,Accident,22390,20189.0,Settled,0,62.0
509,8825,183,2025-07-28,Fire,91118,80564.0,Settled,0,9.0
510,1931,3992,2026-05-28,Theft,63835,62904.0,Settled,0,13.0
511,147,2557,2025-08-22,Health,66708,67691.0,Settled,0,45.0
512,7006,3524,2024-10-08,Accident,31624,29279.0,Settled,0,98.0
513,2567,4554,2025-03-03,Theft,206383,183297.0,Settled,0,94.0
514,5366,3657,2025-08-06,Health,34828,34370.0,Pending,0,
515,9380,208,2025-11-09,Natural Disaster,394083,355662.0,Settled,0,118.0
516,3086,2532,2026-05-25,Health,35978,36903.0,Settled,0,116.0
517,2648,4740,2025-07-02,Health,153791,130917.0,Settled,0,87.0
518,9925,2516,2025-12-30,Fire,130257,128657.0,Settled,0,75.0
519,7755,2154,2025-12-13,Accident,489669,421824.0,Settled,0,99.0
520,1904,2161,2026-05-27,Accident,23668,22837.0,Settled,0,91.0
521,167,17,2025-12-28,Natural Disaster,40644,42103.0,Settled,0,4.0
522,2587,411,2025-12-26,Health,209248,211156.0,Settled,0,27.0
523,922,4012,2025-03-27,Theft,38527,35225.0,Settled,0,82.0
524,9458,4824,2025-05-05,Accident,23079,21749.0,Settled,0,45.0
525,1785,2483,2025-01-14,Health,66651,63675.0,Settled,0,76.0
526,8351,3507,2025-04-18,Health,45286,41687.0,Settled,0,69.0
527,1830,1417,2024-01-13,Theft,155120,150359.0,Pending,0,
528,2653,1006,2025-02-26,Natural Disaster,255700,244839.0,Settled,1,114.0
529,6740,1785,2024-05-20,Health,25201,23123.0,Settled,0,88.0
530,3829,1313,2024-04-29,Accident,45455,46152.0,Pending,0,
531,6614,3065,2025-10-04,Health,70371,63817.0,Settled,0,100.0
532,6843,2184,2025-06-30,Natural Disaster,77777,80976.0,Settled,0,3.0
533,7809,3833,2024-10-28,Fire,42167,44180.0,Pending,0,
534,2409,4674,2024-03-18,Health,25505,23057.0,Settled,0,87.0
535,6373,3130,2024-10-04,Health,39631,38313.0,Settled,0,12.0
536,6863,2623,2026-06-10,Theft,136867,121789.0,Settled,0,65.0
537,7302,3292,2026-02-01,Health,18293,16872.0,Settled,0,84.0
538,3828,2817,2024-06-16,Health,22901,19537.0,Settled,0,6.0
539,8481,493,2026-06-14,Natural Disaster,22808,23924.0,Pending,0,
540,3142,2990,2024-03-02,Health,23457,22065.0,Settled,0,65.0
541,8239,1430,2025-01-11,Natural Disaster,34473,31029.0,Settled,0,10.0
542,854,1726,2025-10-13,Accident,23739,23185.0,Settled,0,40.0
543,8850,1346,2025-04-13,Health,70488,72325.0,Settled,0,91.0
544,9846,2208,2025-05-14,Health,66966,67184.0,Pending,0,
545,9418,4513,2024-08-21,Accident,52725,47407.0,Settled,0,96.0
546,248,4447,2025-07-14,Accident,25450,22634.0,Settled,0,52.0
547,8668,2920,2024-09-20,Accident,28737,29178.0,Pending,0,
548,7002,2107,2025-06-20,Health,108002,104926.0,Settled,0,85.0
549,1362,3621,2026-02-14,Fire,113131,110650.0,Settled,0,75.0
550,8840,188,2024-10-28,Accident,11007,11050.0,Settled,0,24.0
551,7174,3253,2024-06-21,Accident,415699,416644.0,Settled,0,16.0
552,1527,3571,2025-05-16,Accident,87766,90920.0,Settled,0,82.0
553,1242,122,2024-12-21,Natural Disaster,75361,64742.0,Settled,0,101.0
554,1567,767,2024-10-07,Accident,41984,42476.0,Rejected,0,
555,1889,2306,2025-08-21,Fire,113818,103385.0,Settled,0,8.0
556,9371,3431,2025-11-13,Health,41330,40599.0,Settled,0,56.0
557,9988,1450,2025-06-04,Health,68825,70177.0,Rejected,0,
558,87,4472,2024-10-23,Theft,57684,53459.0,Settled,0,58.0
559,7144,4171,2024-04-04,Health,116560,110719.0,Pending,0,
560,2200,928,2024-11-02,Accident,28426,27583.0,Settled,1,31.0
561,2949,3735,2024-08-18,Accident,19208,18545.0,Pending,0,
562,7344,1107,2025-04-14,Health,26798,25923.0,Settled,0,80.0
563,7371,3466,2024-05-08,Theft,18878,16651.0,Settled,0,102.0
564,9067,2093,2024-06-12,Health,40258,38927.0,Settled,0,28.0
565,6649,3250,2026-05-16,Accident,47893,47059.0,Settled,0,4.0
566,5771,4213,2024-03-06,Fire,82786,80715.0,Settled,0,56.0
567,1357,3403,2024-04-11,Accident,13591,13199.0,Pending,0,
568,4630,2110,2024-09-06,Accident,34032,32519.0,Settled,1,34.0
569,8936,4113,2025-04-18,Accident,98438,98198.0,Settled,0,31.0
570,9870,1137,2024-06-11,Accident,36745,32151.0,Pending,0,
571,6420,2490,2024-11-05,Accident,7986,7883.0,Rejected,0,
572,6785,3242,2024-01-14,Accident,58821,57237.0,Settled,0,73.0
573,3891,4094,2025-01-10,Accident,41299,38611.0,Settled,0,54.0
574,6489,387,2025-06-07,Theft,11302,11131.0,Pending,0,
575,9308,176,2025-06-15,Accident,29594,25757.0,Settled,0,37.0
576,696,2436,2024-10-11,Accident,68664,64627.0,Pending,0,
577,2148,3067,2025-06-27,Accident,5101,4851.0,Settled,0,105.0
578,6180,2728,2025-08-01,Health,55000,50615.0,Settled,0,83.0
579,8578,2466,2025-05-17,Health,56403,59211.0,Settled,0,78.0
580,7464,730,2024-04-08,Accident,1088366,1081404.0,Settled,0,65.0
581,6301,3073,2025-10-05,Health,92894,85374.0,Settled,0,93.0
582,4496,2855,2025-03-04,Theft,15944,14452.0,Settled,0,61.0
583,1353,3398,2025-07-15,Accident,38656,34408.0,Pending,0,
584,6648,4573,2025-06-05,Health,30606,28256.0,Settled,0,22.0
585,8552,3387,2025-11-16,Theft,93113,96624.0,Settled,0,83.0
586,7277,1483,2025-09-01,Accident,33466,31717.0,Settled,0,41.0
587,2233,628,2024-02-21,Fire,155604,149027.0,Settled,0,78.0
588,3309,4018,2025-05-17,Accident,65329,63668.0,Settled,0,66.0
589,857,3968,2026-01-04,Natural Disaster,66984,57671.0,Settled,0,59.0
590,901,1279,2024-02-09,Accident,49598,44866.0,Settled,0,69.0
591,2542,3500,2025-09-10,Accident,58303,49617.0,Settled,0,109.0
592,3721,3846,2026-03-30,Accident,206922,197266.0,Settled,1,77.0
593,9221,4153,2026-03-15,Natural Disaster,168541,176439.0,Rejected,0,
594,8072,4432,2024-03-17,Natural Disaster,29606,28132.0,Rejected,0,
595,8339,4397,2024-03-01,Natural Disaster,57676,58874.0,Settled,0,94.0
596,899,3899,2025-01-19,Fire,578264,588582.0,Settled,0,20.0
597,9495,2254,2025-02-16,Accident,68180,71537.0,Settled,1,87.0
598,4180,3607,2025-01-06,Health,18250,18596.0,Settled,0,3.0
599,917,1614,2024-06-20,Theft,28084,23979.0,Rejected,0,
600,6035,4871,2024-01-20,Health,547298,522003.0,Rejected,0,
601,9550,3324,2024-08-13,Theft,23976,22417.0,Settled,0,110.0
602,4506,3846,2025-07-31,Health,18756,17981.0,Settled,0,50.0
603,1389,3440,2025-04-14,Accident,23548,22308.0,Settled,0,73.0
604,9324,3449,2025-03-04,Accident,12376,12798.0,Rejected,0,
605,8082,1568,2024-10-08,Health,14159,12657.0,Settled,0,82.0
606,3985,3134,2026-02-06,Natural Disaster,34769,33435.0,Pending,0,
607,6127,1297,2025-01-31,Health,253143,261112.0,Settled,0,56.0
608,2981,4384,2024-05-20,Fire,62920,54091.0,Settled,0,45.0
609,3731,2420,2026-03-29,Health,87303,83113.0,Settled,0,11.0
610,1869,1695,2024-05-31,Health,22384,21137.0,Rejected,0,
611,9620,2813,2025-10-03,Health,23601,23222.0,Settled,0,68.0
612,7889,1965,2024-09-16,Natural Disaster,68678,67046.0,Settled,0,87.0
613,3867,4045,2025-01-25,Health,49561,43801.0,Settled,0,21.0
614,8964,1722,2024-10-30,Theft,131367,132110.0,Rejected,0,
615,6687,398,2025-02-22,Health,34044,35740.0,Settled,0,60.0
616,5692,1981,2025-12-04,Accident,26678,25233.0,Settled,0,111.0
617,1626,4671,2026-04-19,Accident,17440,15557.0,Settled,0,116.0
618,1089,4744,2025-10-08,Fire,23866,20432.0,Settled,0,118.0
619,9581,3711,2026-01-30,Health,12328,11226.0,Settled,1,62.0
620,1915,3509,2024-03-29,Fire,486137,425507.0,Pending,0,
621,7465,3300,2024-08-19,Accident,80543,82826.0,Pending,0,
622,9880,3931,2026-03-15,Natural Disaster,12404,12656.0,Settled,0,74.0
623,7418,4960,2026-04-25,Health,66344,67907.0,Rejected,0,
624,9259,3143,2025-07-11,Theft,63688,57451.0,Settled,0,67.0
625,2937,137,2024-09-15,Accident,91538,84543.0,Settled,0,82.0
626,1160,2776,2026-04-13,Fire,45857,41137.0,Settled,0,70.0
627,6779,4812,2024-10-20,Natural Disaster,35547,35788.0,Pending,0,
628,4432,4079,2025-03-23,Theft,13789,14188.0,Settled,0,52.0
629,7803,2996,2025-04-15,Accident,3157,2954.0,Pending,0,
630,5129,4257,2025-08-12,Theft,34813,35557.0,Settled,0,31.0
631,7000,758,2024-03-14,Theft,109803,101234.0,Settled,0,39.0
632,3879,3257,2025-02-11,Fire,18219,16452.0,Settled,0,107.0
633,897,566,2025-04-15,Natural Disaster,58758,55465.0,Settled,0,14.0
634,8841,4831,2024-12-25,Accident,22123,21078.0,Settled,0,72.0
635,8880,984,2024-11-03,Health,13166,11214.0,Settled,1,50.0
636,6510,242,2024-01-23,Natural Disaster,74426,73707.0,Settled,0,61.0
637,9013,4124,2026-01-30,Fire,84144,73949.0,Settled,0,59.0
638,1455,3558,2026-05-05,Accident,29975,26985.0,Settled,0,13.0
639,6116,3043,2026-06-05,Accident,40171,39553.0,Settled,0,99.0
640,5823,4708,2024-05-03,Fire,275588,287897.0,Rejected,0,
641,6394,2934,2025-10-09,Natural Disaster,184484,191222.0,Settled,0,92.0
642,779,1177,2025-07-21,Health,31950,33425.0,Settled,0,61.0
643,7277,1483,2026-04-06,Fire,77700,66705.0,Pending,0,
644,8930,3188,2024-07-21,Theft,111748,102734.0,Settled,0,57.0
645,9315,3304,2024-05-05,Accident,33727,28827.0,Settled,0,97.0
646,6480,3130,2024-07-21,Fire,19745,19889.0,Settled,0,54.0
647,6256,55,2025-04-27,Accident,62826,60425.0,Settled,0,83.0
648,5254,4260,2025-12-02,Health,32773,27928.0,Settled,0,51.0
649,9232,4613,2025-12-19,Fire,20411,20494.0,Settled,0,70.0
650,4712,4700,2025-03-31,Accident,38363,34258.0,Settled,0,20.0
651,9506,3176,2025-06-17,Health,45519,40838.0,Settled,0,117.0
652,4605,1537,2025-02-21,Health,244730,237606.0,Pending,0,
653,353,635,2024-04-13,Accident,24773,21188.0,Settled,0,10.0
654,8924,4011,2025-05-08,Fire,55117,54827.0,Settled,0,97.0
655,3381,3953,2026-03-08,Health,12555,11485.0,Settled,0,5.0
656,5029,4107,2026-02-07,Health,36255,33943.0,Settled,0,9.0
657,984,2604,2026-02-05,Fire,454857,387991.0,Settled,0,113.0
658,1,4252,2024-05-05,Fire,138699,124278.0,Settled,0,20.0
659,5979,3063,2024-01-07,Accident,13724,13298.0,Settled,0,85.0
660,398,2944,2025-07-04,Natural Disaster,46232,42505.0,Settled,0,77.0
661,5967,2379,2026-02-09,Accident,62005,58663.0,Pending,0,
662,7832,1149,2025-03-22,Health,104350,97523.0,Settled,0,9.0
663,95,3071,2024-11-22,Health,126371,119075.0,Settled,0,107.0
664,669,3896,2025-08-21,Health,14554,13062.0,Pending,0,
665,6820,4071,2024-03-30,Fire,78173,67071.0,Settled,0,77.0
666,6731,3084,2025-10-13,Theft,204772,187635.0,Settled,0,112.0
667,1424,2889,2025-02-22,Accident,111184,102255.0,Settled,0,68.0
668,3849,713,2025-10-31,Accident,28857,28008.0,Settled,0,58.0
669,8492,3163,2024-02-22,Natural Disaster,54669,56959.0,Settled,0,100.0
670,610,4328,2026-03-11,Health,35507,32096.0,Settled,0,97.0
671,6731,3084,2025-03-20,Theft,50242,47371.0,Settled,0,39.0
672,2219,3559,2025-03-08,Accident,134583,122941.0,Pending,0,
673,3451,4973,2026-01-03,Natural Disaster,102047,92096.0,Settled,0,108.0
674,1904,2161,2025-09-25,Natural Disaster,156496,155619.0,Pending,0,
675,7159,369,2024-08-31,Natural Disaster,75136,64342.0,Settled,0,28.0
676,141,2756,2025-08-07,Health,11121,11213.0,Settled,0,83.0
677,3281,1319,2025-01-13,Accident,56035,56976.0,Settled,0,91.0
678,8502,2352,2025-07-28,Health,55186,54497.0,Pending,0,
679,3506,433,2024-09-05,Accident,88630,80114.0,Settled,0,109.0
680,5847,1438,2024-11-04,Natural Disaster,11573,11982.0,Pending,0,
681,2343,4533,2024-02-05,Health,240488,235882.0,Settled,0,102.0
682,1161,2594,2026-04-22,Theft,28994,30285.0,Settled,0,24.0
683,4825,2232,2026-02-08,Natural Disaster,69855,64638.0,Settled,0,105.0
684,8458,3769,2024-07-23,Accident,137472,139538.0,Settled,0,9.0
685,8572,567,2024-09-20,Accident,249457,222899.0,Settled,0,42.0
686,1679,1251,2024-02-24,Accident,45089,46335.0,Settled,0,91.0
687,5029,4107,2025-05-26,Accident,42341,42614.0,Settled,0,71.0
688,7832,1149,2025-06-11,Health,39343,40489.0,Settled,0,100.0
689,7674,1524,2025-02-23,Accident,235110,236582.0,Settled,0,8.0
690,1545,2612,2024-07-08,Natural Disaster,11026,9938.0,Settled,0,47.0
691,5106,1261,2025-06-08,Health,62257,55825.0,Settled,0,56.0
692,7457,450,2024-07-12,Health,269223,233677.0,Settled,0,3.0
693,7992,3033,2025-02-26,Health,30675,29193.0,Settled,0,66.0
694,1990,2138,2025-10-04,Health,44875,42331.0,Pending,0,
695,80,3882,2026-04-17,Accident,19608,17537.0,Settled,0,118.0
696,8081,3080,2024-03-16,Accident,10891,10447.0,Settled,0,48.0
697,5008,4514,2026-02-18,Theft,44812,39748.0,Settled,0,94.0
698,7031,2071,2024-10-06,Natural Disaster,20021,18578.0,Settled,0,53.0
699,6157,786,2024-11-11,Accident,221858,195681.0,Settled,0,83.0
700,9484,3602,2024-07-17,Accident,119987,120193.0,Settled,0,57.0
701,2122,1485,2025-01-03,Fire,17174,17209.0,Settled,0,10.0
702,2570,1832,2024-11-02,Accident,44681,45781.0,Settled,0,51.0
703,2612,764,2025-04-16,Health,15065,14421.0,Pending,0,
704,9466,4305,2024-07-22,Accident,59614,58179.0,Settled,0,21.0
705,9934,2558,2024-10-19,Health,25983,25395.0,Settled,0,96.0
706,3169,4937,2024-02-16,Fire,32783,28987.0,Pending,0,
707,6055,1973,2026-01-03,Natural Disaster,13467,12471.0,Settled,0,43.0
708,8143,1487,2025-12-07,Theft,6032,6263.0,Settled,0,17.0
709,5265,975,2024-05-01,Natural Disaster,21223,19296.0,Settled,0,13.0
710,5577,2698,2026-04-14,Accident,64651,62532.0,Rejected,0,
711,3925,1152,2025-02-22,Health,146780,142643.0,Settled,0,95.0
712,2126,4934,2025-04-12,Accident,23020,22993.0,Rejected,0,
713,5993,2975,2024-05-27,Natural Disaster,63173,56384.0,Settled,0,36.0
714,8719,1677,2024-01-19,Natural Disaster,124680,128774.0,Settled,0,22.0
715,731,4739,2026-04-12,Accident,35880,37512.0,Settled,0,117.0
716,3106,1972,2024-06-21,Natural Disaster,139237,133247.0,Pending,0,
717,2261,676,2026-04-26,Theft,66159,61891.0,Settled,0,41.0
718,6400,4634,2024-05-14,Fire,25155,22568.0,Settled,0,94.0
719,6053,2663,2025-10-09,Health,30088,28213.0,Settled,0,63.0
720,8589,700,2024-04-09,Natural Disaster,66619,69195.0,Settled,0,10.0
