indicator_id,claim_id,indicator_type,indicator_value,score,review_status
551,10044,Rapid Settlement,1,4.7,Confirmed
552,17752,Policy-Claim Gap,1,16.8,Flagged
553,10400,Rapid Settlement,1,46.8,Under Review
554,3278,Rapid Settlement,1,62.3,Under Review
555,2993,High Claim Ratio,1,29.0,Under Review
556,16981,Rapid Settlement,1,64.8,Confirmed
557,18476,Rapid Settlement,1,79.4,Confirmed
558,16137,High Claim Ratio,1,31.6,Under Review
559,1008,Amount Rounding,1,52.0,Flagged
560,33,High Claim Ratio,0,76.0,Confirmed
561,3245,Amount Rounding,1,99.0,Under Review
562,4133,Rapid Settlement,1,23.4,Under Review
563,14416,Policy-Claim Gap,1,43.6,Cleared
564,4646,Policy-Claim Gap,1,1.9,Under Review
565,18406,Repeat Claimant,0,64.8,Cleared
566,6743,Repeat Claimant,1,4.1,Cleared
567,18686,Repeat Claimant,0,77.7,Cleared
568,3335,High Claim Ratio,0,35.2,Flagged
569,5485,Policy-Claim Gap,0,32.0,Confirmed
570,9718,Rapid Settlement,0,58.7,Flagged
571,1501,Amount Rounding,1,21.0,Cleared
572,10018,Amount Rounding,1,56.7,Under Review
573,1748,High Claim Ratio,1,37.0,Under Review
574,106,Amount Rounding,1,9.9,Confirmed
575,5819,Repeat Claimant,1,66.5,Under Review
576,15751,Rapid Settlement,1,74.1,Flagged
577,2429,Rapid Settlement,0,90.4,Flagged
578,2491,Policy-Claim Gap,1,65.6,Confirmed
579,2313,Policy-Claim Gap,1,80.6,Flagged
580,19184,High Claim Ratio,1,41.4,Confirmed
581,5462,Rapid Settlement,0,98.6,Confirmed
582,732,Amount Rounding,1,30.9,Flagged
583,11868,High Claim Ratio,1,61.7,Confirmed
584,10853,High Claim Ratio,1,34.9,Cleared
585,3507,Policy-Claim Gap,1,83.1,Under Review
586,2094,Amount Rounding,1,83.8,Flagged
587,11047,Amount Rounding,1,30.9,Cleared
588,5017,High Claim Ratio,1,57.3,Confirmed
589,18757,Rapid Settlement,0,5.9,Flagged
590,5502,Rapid Settlement,1,16.4,Flagged
591,17271,High Claim Ratio,1,94.4,Confirmed
592,407,High Claim Ratio,1,67.0,Flagged
593,6385,Rapid Settlement,0,5.7,Under Review
594,17056,Policy-Claim Gap,1,93.6,Flagged
595,12292,Repeat Claimant,1,87.0,Flagged
596,5843,Policy-Claim Gap,1,27.6,Confirmed
597,3928,Amount Rounding,1,12.8,Under Review
598,7678,High Claim Ratio,1,44.0,Confirmed
599,13249,Rapid Settlement,0,97.1,Cleared
600,2828,Policy-Claim Gap,0,21.9,Confirmed
601,1797,Rapid Settlement,0,5.0,Flagged
602,12764,Amount Rounding,0,58.9,Flagged
603,13903,High Claim Ratio,1,64.5,Flagged
604,9499,Policy-Claim Gap,1,11.7,Cleared
605,7731,Rapid Settlement,1,54.0,Under Review
606,4551,Amount Rounding,0,5.3,Confirmed
607,5606,Amount Rounding,0,70.2,Flagged
608,17080,Policy-Claim Gap,1,60.5,Confirmed
609,14632,Repeat Claimant,0,19.1,Confirmed
610,19462,High Claim Ratio,0,83.6,Under Review
611,8948,Policy-Claim Gap,0,89.1,Confirmed
612,3063,Repeat Claimant,1,63.7,Under Review
613,5042,Repeat Claimant,0,94.4,Confirmed
614,7405,Amount Rounding,1,52.3,Cleared
615,14038,Rapid Settlement,0,6.1,Under Review
616,3728,High Claim Ratio,1,38.7,Confirmed
617,9043,High Claim Ratio,1,94.0,Cleared
618,6043,High Claim Ratio,1,51.8,Flagged
619,4942,Policy-Claim Gap,1,53.8,Under Review
620,1206,High Claim Ratio,1,69.9,Under Review
621,10162,Amount Rounding,0,66.0,Flagged
622,14283,Amount Rounding,0,71.7,Confirmed
623,6224,High Claim Ratio,0,85.4,Confirmed
624,15018,Amount Rounding,1,64.4,Flagged
625,2916,Repeat Claimant,1,26.8,Under Review
626,496,Amount Rounding,0,76.3,Under Review
627,16258,Repeat Claimant,1,45.9,Under Review
628,12561,Repeat Claimant,0,39.5,Flagged
629,14048,Policy-Claim Gap,1,94.2,Under Review
630,18297,Policy-Claim Gap,0,78.4,Flagged
631,6309,Rapid Settlement,1,21.1,Flagged
632,12024,Policy-Claim Gap,1,73.3,Cleared
633,12180,High Claim Ratio,1,98.2,Flagged
634,16753,Amount Rounding,0,80.2,Flagged
635,19502,High Claim Ratio,0,56.9,Flagged
636,9801,High Claim Ratio,0,89.9,Confirmed
637,748,Amount Rounding,1,19.6,Flagged
638,13373,High Claim Ratio,0,11.5,Flagged
639,19854,Rapid Settlement,0,16.5,Under Review
640,7969,Amount Rounding,1,5.0,Under Review
641,15036,Policy-Claim Gap,1,91.6,Under Review
642,13552,Amount Rounding,1,5.4,Flagged
643,17731,High Claim Ratio,1,45.6,Confirmed
644,16157,Rapid Settlement,0,44.0,Flagged
645,16506,Amount Rounding,0,18.5,Flagged
646,5681,Policy-Claim Gap,1,47.7,Under Review
647,16806,Rapid Settlement,1,26.5,Confirmed
648,2163,Repeat Claimant,1,55.1,Under Review
649,13441,Amount Rounding,1,30.3,Flagged
650,14017,Repeat Claimant,0,39.7,Under Review
651,17757,Amount Rounding,1,98.2,Flagged
652,1894,High Claim Ratio,0,21.1,Confirmed
653,2422,Amount Rounding,1,94.3,Confirmed
654,10843,High Claim Ratio,1,34.2,Under Review
655,17220,Rapid Settlement,0,66.7,Confirmed
656,4433,Repeat Claimant,1,41.9,Flagged
657,19218,Rapid Settlement,1,16.5,Cleared
658,9330,Rapid Settlement,0,67.6,Under Review
659,7726,Amount Rounding,1,61.1,Flagged
660,13174,High Claim Ratio,1,4.7,Cleared
661,4834,Rapid Settlement,1,36.9,Under Review
662,7523,Amount Rounding,0,99.8,Under Review
663,7942,High Claim Ratio,1,10.2,Confirmed
664,777,High Claim Ratio,1,51.0,Cleared
665,17887,Repeat Claimant,0,12.3,Confirmed
666,9508,Policy-Claim Gap,1,38.7,Flagged
667,14252,Rapid Settlement,1,11.8,Under Review
668,18782,Amount Rounding,1,86.6,Flagged
669,14707,Policy-Claim Gap,0,4.1,Flagged
670,11957,Amount Rounding,0,30.8,Cleared
671,3688,Amount Rounding,1,25.3,Under Review
672,15295,Repeat Claimant,0,46.3,Under Review
673,11997,Amount Rounding,0,82.9,Flagged
674,6821,Policy-Claim Gap,0,56.4,Flagged
675,10943,Rapid Settlement,0,96.0,Under Review
676,15488,Repeat Claimant,0,93.8,Confirmed
677,4544,Amount Rounding,0,35.3,Under Review
678,940,Amount Rounding,0,33.3,Cleared
679,6051,Amount Rounding,1,94.4,Under Review
680,2463,Rapid Settlement,0,87.2,Under Review
681,2683,Rapid Settlement,0,81.8,Flagged
682,15910,Amount Rounding,0,28.9,Under Review
683,19513,High Claim Ratio,1,14.0,Flagged
684,10722,Repeat Claimant,1,31.2,Under Review
685,17838,High Claim Ratio,1,32.8,Under Review
686,16634,Amount Rounding,0,33.8,Under Review
687,13550,Amount Rounding,1,82.2,Under Review
688,511,Repeat Claimant,1,32.8,Under Review
689,10510,High Claim Ratio,1,28.3,Flagged
690,5454,Repeat Claimant,1,33.3,Cleared
691,8828,Rapid Settlement,1,80.7,Under Review
692,19577,High Claim Ratio,1,32.2,Flagged
693,13557,Amount Rounding,0,13.4,Cleared
694,6017,Repeat Claimant,0,22.9,Cleared
695,7916,High Claim Ratio,0,91.8,Confirmed
696,13931,Rapid Settlement,0,98.2,Flagged
697,5780,Policy-Claim Gap,1,80.0,Under Review
698,9366,Repeat Claimant,1,55.1,Flagged
699,16579,Repeat Claimant,1,30.5,Confirmed
700,4717,Repeat Claimant,0,49.7,Under Review
701,1556,Policy-Claim Gap,1,16.2,Confirmed
702,12866,High Claim Ratio,1,44.4,Cleared
703,12773,Policy-Claim Gap,0,74.4,Flagged
704,3585,Repeat Claimant,0,28.2,Flagged
705,5370,Repeat Claimant,0,63.5,Flagged
706,18162,Rapid Settlement,0,0.9,Under Review
707,18792,Rapid Settlement,0,20.6,Flagged
708,5851,Rapid Settlement,1,40.8,Flagged
709,11918,High Claim Ratio,1,18.6,Confirmed
710,18980,Rapid Settlement,1,61.3,Cleared
711,16986,Amount Rounding,0,23.6,Flagged
712,16903,Amount Rounding,0,33.5,Confirmed
713,12220,Amount Rounding,1,68.7,Flagged
714,14150,Rapid Settlement,1,7.0,Confirmed
715,16097,High Claim Ratio,0,7.4,Flagged
716,11891,Rapid Settlement,1,91.0,Flagged
717,17184,Repeat Claimant,0,57.0,Flagged
718,9656,Repeat Claimant,0,74.3,Flagged
719,8562,Repeat Claimant,0,24.3,Under Review
720,14949,Policy-Claim Gap,0,67.6,Confirmed
721,4244,Rapid Settlement,1,74.4,Cleared
722,3506,High Claim Ratio,0,50.4,Under Review
723,7731,Repeat Claimant,1,62.6,Under Review
724,16479,Rapid Settlement,0,56.5,Confirmed
725,11062,High Claim Ratio,0,64.4,Under Review
726,11822,Policy-Claim Gap,0,72.4,Flagged
727,10385,Policy-Claim Gap,1,0.8,Confirmed
728,7448,Repeat Claimant,1,52.8,Flagged
729,4020,Rapid Settlement,0,89.8,Flagged
730,19453,High Claim Ratio,0,99.4,Flagged
731,12377,High Claim Ratio,0,84.1,Confirmed
732,15920,Repeat Claimant,1,7.8,Under Review
733,8343,Repeat Claimant,0,28.4,Flagged
734,8316,Repeat Claimant,1,72.1,Flagged
735,10551,Policy-Claim Gap,0,8.5,Flagged
736,9680,Repeat Claimant,0,77.7,Flagged
737,8796,Policy-Claim Gap,1,33.0,Flagged
738,19651,Amount Rounding,1,74.9,Flagged
739,11267,Amount Rounding,0,63.4,Under Review
740,12101,Rapid Settlement,0,55.5,Flagged
741,14175,Repeat Claimant,1,20.5,Confirmed
742,9474,Amount Rounding,0,68.7,Cleared
743,2819,Repeat Claimant,0,79.5,Confirmed
744,15284,Amount Rounding,1,18.6,Confirmed
745,19873,Repeat Claimant,1,91.2,Flagged
746,10767,Repeat Claimant,1,7.0,Confirmed
747,8367,Policy-Claim Gap,1,0.2,Under Review
748,19168,Rapid Settlement,1,50.8,Flagged
749,14735,Policy-Claim Gap,1,35.4,Cleared
750,15499,Policy-Claim Gap,1,86.0,Under Review
751,17981,Policy-Claim Gap,1,68.9,Under Review
752,1956,Rapid Settlement,1,87.1,Flagged
753,8383,Policy-Claim Gap,0,62.3,Flagged
754,14737,Amount Rounding,1,81.0,Confirmed
755,16017,Policy-Claim Gap,1,8.4,Under Review
756,18935,Repeat Claimant,0,82.7,Flagged
757,17805,Amount Rounding,0,38.9,Under Review
758,5744,Amount Rounding,0,33.6,Confirmed
759,7449,Policy-Claim Gap,0,37.3,Flagged
760,1696,Repeat Claimant,1,52.6,Flagged
761,12780,Rapid Settlement,0,42.6,Flagged
762,16346,Repeat Claimant,1,98.0,Under Review
763,19753,Rapid Settlement,1,51.6,Confirmed
764,7597,Amount Rounding,1,24.3,Under Review
765,11640,High Claim Ratio,1,71.5,Confirmed
766,19574,Repeat Claimant,0,91.9,Flagged
767,14475,Amount Rounding,0,6.1,Cleared
768,806,Amount Rounding,1,80.7,Under Review
769,9620,Amount Rounding,1,45.0,Confirmed
770,1477,Policy-Claim Gap,0,63.6,Cleared
771,3319,High Claim Ratio,1,36.5,Under Review
772,16371,Repeat Claimant,0,27.6,Flagged
773,18829,Amount Rounding,1,28.9,Flagged
774,8063,Policy-Claim Gap,0,29.3,Flagged
775,19950,Rapid Settlement,0,88.3,Under Review
776,16324,Rapid Settlement,1,48.7,Flagged
777,1177,Amount Rounding,1,71.9,Confirmed
778,10481,Repeat Claimant,1,98.0,Flagged
779,4788,High Claim Ratio,1,29.3,Flagged
780,15556,Rapid Settlement,0,0.1,Flagged
781,17813,Rapid Settlement,0,75.1,Flagged
782,1402,Amount Rounding,0,39.0,Flagged
783,15510,Policy-Claim Gap,0,86.6,Confirmed
784,17835,Amount Rounding,0,32.1,Confirmed
785,19783,High Claim Ratio,0,10.0,Flagged
786,13009,Rapid Settlement,1,54.3,Cleared
787,7762,Policy-Claim Gap,1,66.2,Under Review
788,12674,Policy-Claim Gap,0,43.2,Flagged
789,4305,Repeat Claimant,0,79.0,Under Review
790,10254,Repeat Claimant,1,86.6,Flagged
791,7199,Repeat Claimant,0,2.5,Flagged
792,14862,Repeat Claimant,1,84.2,Under Review
793,5108,Policy-Claim Gap,1,77.7,Flagged
794,18062,Policy-Claim Gap,0,4.9,Under Review
795,8883,Repeat Claimant,0,90.7,Flagged
796,2503,High Claim Ratio,0,26.7,Flagged
797,13064,Repeat Claimant,1,84.5,Under Review
798,12078,High Claim Ratio,1,40.0,Cleared
799,5086,Rapid Settlement,0,88.8,Confirmed
800,18397,Rapid Settlement,1,67.1,Confirmed
801,12919,High Claim Ratio,1,57.6,Flagged
802,582,Policy-Claim Gap,1,41.6,Cleared
803,7020,Amount Rounding,1,13.9,Under Review
804,19457,Amount Rounding,0,70.1,Confirmed
805,3413,Policy-Claim Gap,0,48.7,Flagged
806,570,Amount Rounding,0,54.2,Confirmed
807,752,Repeat Claimant,0,53.3,Flagged
808,7977,Amount Rounding,0,80.0,Under Review
809,17307,Policy-Claim Gap,1,8.8,Confirmed
810,14227,Repeat Claimant,1,80.3,Cleared
811,13219,Repeat Claimant,1,7.1,Flagged
812,3207,Amount Rounding,1,33.0,Under Review
813,2461,Amount Rounding,0,99.0,Confirmed
814,7041,Rapid Settlement,1,83.1,Confirmed
815,1773,High Claim Ratio,1,58.8,Under Review
816,8509,Rapid Settlement,1,24.5,Under Review
817,8976,Policy-Claim Gap,0,67.6,Confirmed
818,19146,Amount Rounding,1,85.8,Flagged
819,3868,Repeat Claimant,1,71.5,Under Review
820,11115,Amount Rounding,1,75.7,Cleared
821,5185,Policy-Claim Gap,1,20.3,Under Review
822,5583,Amount Rounding,0,49.3,Flagged
823,18578,Policy-Claim Gap,1,28.6,Confirmed
824,7468,High Claim Ratio,1,31.1,Under Review
825,15101,High Claim Ratio,0,94.6,Flagged
826,2600,Amount Rounding,1,62.0,Flagged
827,4372,Policy-Claim Gap,0,20.7,Flagged
828,11,Rapid Settlement,0,27.6,Under Review
829,6322,Rapid Settlement,0,83.9,Under Review
830,8690,Rapid Settlement,0,8.4,Flagged
831,165,High Claim Ratio,1,98.4,Flagged
832,15545,Amount Rounding,1,65.1,Flagged
833,15390,Policy-Claim Gap,0,35.4,Under Review
834,11865,Rapid Settlement,1,84.1,Confirmed
835,11664,High Claim Ratio,1,92.3,Flagged
836,14090,Policy-Claim Gap,1,57.3,Under Review
837,11001,Rapid Settlement,1,88.3,Under Review
838,15625,High Claim Ratio,0,65.1,Flagged
839,11752,High Claim Ratio,1,38.7,Flagged
840,8771,Repeat Claimant,0,94.8,Under Review
841,17743,Rapid Settlement,1,23.9,Under Review
842,13284,Amount Rounding,0,98.6,Confirmed
843,1587,Policy-Claim Gap,1,41.3,Under Review
844,5109,High Claim Ratio,1,94.2,Under Review
845,1911,Rapid Settlement,1,25.1,Flagged
846,12276,Amount Rounding,1,50.0,Under Review
847,17455,High Claim Ratio,0,92.1,Flagged
848,3770,High Claim Ratio,1,58.3,Confirmed
849,6828,High Claim Ratio,1,84.5,Under Review
850,294,Rapid Settlement,0,37.7,Flagged
851,15619,Policy-Claim Gap,1,40.4,Flagged
852,9942,Policy-Claim Gap,1,68.3,Under Review
853,18938,Policy-Claim Gap,0,15.2,Under Review
854,1547,Rapid Settlement,1,6.2,Flagged
855,10970,Rapid Settlement,1,2.4,Flagged
856,2692,High Claim Ratio,0,39.0,Flagged
857,515,High Claim Ratio,0,75.0,Under Review
858,14811,Policy-Claim Gap,0,48.6,Flagged
859,6768,High Claim Ratio,0,77.0,Confirmed
860,5937,Repeat Claimant,0,6.4,Under Review
861,12147,Amount Rounding,0,7.7,Flagged
862,19126,High Claim Ratio,0,20.3,Flagged
863,17164,High Claim Ratio,1,71.4,Under Review
864,12684,Amount Rounding,0,1.4,Under Review
865,1224,High Claim Ratio,1,80.7,Flagged
866,11347,Amount Rounding,0,49.1,Flagged
867,16155,Repeat Claimant,0,23.5,Under Review
868,5544,Amount Rounding,1,10.5,Flagged
869,9309,High Claim Ratio,1,83.1,Flagged
870,4216,High Claim Ratio,0,76.0,Flagged
871,1349,Amount Rounding,1,3.2,Confirmed
872,7745,Rapid Settlement,0,54.9,Confirmed
873,15685,Policy-Claim Gap,1,30.8,Cleared
874,18711,Rapid Settlement,1,18.4,Cleared
875,12507,Policy-Claim Gap,0,56.5,Confirmed
876,9093,Rapid Settlement,0,50.6,Under Review
877,18800,Policy-Claim Gap,1,13.8,Flagged
878,17803,Rapid Settlement,0,22.2,Flagged
879,10226,High Claim Ratio,0,52.9,Flagged
880,1819,Policy-Claim Gap,1,29.3,Flagged
881,1584,High Claim Ratio,0,64.4,Flagged
882,15117,Amount Rounding,1,71.0,Flagged
883,11933,Repeat Claimant,0,10.6,Flagged
884,16065,Rapid Settlement,1,62.7,Flagged
885,7588,Policy-Claim Gap,0,60.7,Under Review
886,17121,Rapid Settlement,1,10.0,Flagged
887,1525,Repeat Claimant,0,49.9,Flagged
888,1484,High Claim Ratio,1,75.3,Confirmed
889,9094,Repeat Claimant,0,91.7,Flagged
890,8709,Amount Rounding,1,27.4,Cleared
891,342,High Claim Ratio,1,26.9,Confirmed
892,13429,High Claim Ratio,1,26.4,Under Review
893,19404,High Claim Ratio,0,45.7,Under Review
894,4710,Amount Rounding,1,85.9,Under Review
895,16991,Repeat Claimant,0,3.7,Flagged
896,4942,Repeat Claimant,0,73.0,Flagged
897,17826,Rapid Settlement,1,35.6,Flagged
898,9921,Amount Rounding,1,48.0,Flagged
899,15629,Policy-Claim Gap,1,63.1,Under Review
900,8091,Amount Rounding,0,33.5,Cleared
901,1940,Amount Rounding,1,35.3,Confirmed
902,17339,Repeat Claimant,1,57.1,Flagged
903,8359,High Claim Ratio,1,52.5,Confirmed
904,16432,Repeat Claimant,0,66.7,Under Review
905,7145,Amount Rounding,1,63.7,Under Review
906,6186,Repeat Claimant,1,6.6,Under Review
907,16264,Repeat Claimant,0,48.4,Confirmed
908,647,Amount Rounding,0,18.8,Under Review
909,18691,Repeat Claimant,0,27.0,Flagged
910,7175,Amount Rounding,0,58.5,Under Review
911,2274,Amount Rounding,0,91.2,Flagged
912,5840,Repeat Claimant,0,11.6,Under Review
913,14902,Rapid Settlement,0,65.9,Under Review
914,10887,Repeat Claimant,1,100.0,Under Review
915,2259,High Claim Ratio,1,32.0,Under Review
916,16247,Amount Rounding,0,1.8,Under Review
917,15262,Rapid Settlement,0,79.7,Flagged
918,10555,Policy-Claim Gap,1,69.6,Flagged
919,19896,Amount Rounding,0,64.9,Flagged
920,18067,High Claim Ratio,0,19.3,Flagged
921,14355,Policy-Claim Gap,1,39.1,Flagged
922,14782,Policy-Claim Gap,0,20.6,Under Review
923,1636,Policy-Claim Gap,1,70.5,Confirmed
924,14359,High Claim Ratio,1,26.9,Cleared
925,6067,High Claim Ratio,1,13.1,Under Review
926,7878,Policy-Claim Gap,1,1.5,Under Review
927,19254,Policy-Claim Gap,1,92.0,Confirmed
928,13227,Repeat Claimant,0,69.4,Flagged
929,9613,Amount Rounding,1,38.0,Flagged
930,19789,Rapid Settlement,0,90.0,Under Review
931,7795,Amount Rounding,0,96.7,Flagged
932,15763,Rapid Settlement,1,78.8,Flagged
933,16514,High Claim Ratio,1,74.9,Under Review
934,98,Repeat Claimant,1,22.1,Under Review
935,9639,Rapid Settlement,1,11.1,Under Review
936,16596,Amount Rounding,1,15.7,Confirmed
937,9692,Policy-Claim Gap,0,96.1,Under Review
938,17913,Amount Rounding,0,29.6,Flagged
939,3454,Amount Rounding,0,25.3,Cleared
940,1462,Repeat Claimant,1,57.6,Under Review
941,16761,Rapid Settlement,0,29.1,Confirmed
942,13766,High Claim Ratio,0,51.7,Flagged
943,4361,Repeat Claimant,0,72.2,Under Review
944,15483,Rapid Settlement,1,12.4,Confirmed
945,9690,High Claim Ratio,0,69.0,Flagged
946,10927,Amount Rounding,0,55.2,Under Review
947,8097,Amount Rounding,1,26.3,Under Review
948,8931,Rapid Settlement,0,61.2,Under Review
949,9323,Repeat Claimant,0,92.2,Flagged
950,1028,Repeat Claimant,0,30.2,Confirmed
951,1462,High Claim Ratio,0,62.4,Confirmed
952,6475,Amount Rounding,0,23.6,Under Review
953,15210,High Claim Ratio,0,52.0,Confirmed
954,9064,Rapid Settlement,0,65.7,Under Review
955,4240,Rapid Settlement,0,82.6,Flagged
956,12077,High Claim Ratio,0,65.8,Flagged
957,19593,Amount Rounding,1,97.9,Flagged
958,9759,Repeat Claimant,1,65.2,Under Review
959,4274,High Claim Ratio,1,30.0,Under Review
960,8090,Amount Rounding,1,87.6,Under Review
961,12682,Policy-Claim Gap,1,11.9,Under Review
962,1064,Rapid Settlement,1,51.0,Flagged
963,14530,Amount Rounding,1,45.6,Flagged
964,396,Repeat Claimant,1,55.8,Flagged
965,11208,Repeat Claimant,0,75.2,Confirmed
966,7303,Amount Rounding,0,24.4,Under Review
967,19516,Rapid Settlement,0,49.0,Confirmed
968,268,Repeat Claimant,1,58.6,Flagged
969,15426,Repeat Claimant,0,48.3,Under Review
970,13285,Policy-Claim Gap,1,47.0,Flagged
971,17603,Repeat Claimant,1,38.5,Flagged
972,3972,Amount Rounding,0,61.0,Under Review
973,15807,Repeat Claimant,0,48.4,Flagged
974,10063,Repeat Claimant,0,45.1,Flagged
975,18782,High Claim Ratio,1,79.2,Under Review
976,18329,Amount Rounding,1,87.9,Under Review
977,14191,High Claim Ratio,1,43.3,Under Review
978,7565,Policy-Claim Gap,1,71.6,Flagged
979,6725,Repeat Claimant,1,89.3,Confirmed
980,4593,Repeat Claimant,1,1.7,Flagged
981,6081,High Claim Ratio,1,3.5,Flagged
982,17329,High Claim Ratio,1,46.3,Confirmed
983,3120,Repeat Claimant,0,63.9,Flagged
984,3703,Repeat Claimant,0,8.4,Flagged
985,12269,High Claim Ratio,1,8.8,Under Review
986,9036,High Claim Ratio,0,31.0,Flagged
987,8756,High Claim Ratio,1,39.3,Flagged
988,5630,High Claim Ratio,0,38.1,Flagged
989,16908,Rapid Settlement,1,61.6,Flagged
990,5526,Amount Rounding,1,68.0,Flagged
991,11451,High Claim Ratio,1,93.5,Under Review
992,18456,Policy-Claim Gap,0,36.9,Under Review
993,17175,Amount Rounding,1,5.7,Under Review
994,14876,High Claim Ratio,1,4.4,Confirmed
995,4274,Policy-Claim Gap,1,67.1,Cleared
996,846,High Claim Ratio,0,97.5,Under Review
997,9986,High Claim Ratio,0,31.4,Flagged
998,18578,High Claim Ratio,0,6.8,Under Review
999,14616,Policy-Claim Gap,0,67.1,Flagged
1000,2057,High Claim Ratio,1,0.5,Under Review
1001,11032,Rapid Settlement,1,45.7,Cleared
1002,13844,Rapid Settlement,0,56.5,Cleared
1003,15181,Repeat Claimant,1,45.0,Flagged
1004,2851,Amount Rounding,1,76.0,Under Review
1005,18409,Repeat Claimant,0,92.4,Confirmed
1006,3885,Repeat Claimant,1,53.4,Cleared
1007,16989,Policy-Claim Gap,0,78.6,Under Review
1008,3480,Amount Rounding,0,2.0,Under Review
1009,576,High Claim Ratio,0,22.9,Flagged
1010,3006,Rapid Settlement,0,96.4,Flagged
1011,4930,Repeat Claimant,1,19.9,Flagged
1012,4767,Rapid Settlement,0,56.4,Under Review
1013,14725,Repeat Claimant,1,56.3,Confirmed
1014,4123,Repeat Claimant,1,73.5,Flagged
1015,17094,Amount Rounding,0,54.1,Under Review
1016,9880,Policy-Claim Gap,0,31.1,Under Review
1017,19449,Policy-Claim Gap,0,3.4,Confirmed
1018,770,High Claim Ratio,1,62.6,Confirmed
1019,7940,High Claim Ratio,0,57.4,Flagged
1020,19556,Rapid Settlement,1,43.3,Cleared
1021,15955,Repeat Claimant,0,64.1,Confirmed
1022,18163,High Claim Ratio,0,11.7,Cleared
1023,4482,Policy-Claim Gap,1,25.3,Flagged
1024,239,Policy-Claim Gap,1,76.5,Flagged
1025,19113,Policy-Claim Gap,1,15.9,Cleared
1026,14026,Policy-Claim Gap,0,85.4,Under Review
1027,423,High Claim Ratio,1,37.7,Under Review
1028,207,Repeat Claimant,1,98.7,Confirmed
1029,4646,Rapid Settlement,1,42.1,Flagged
1030,8818,Repeat Claimant,0,18.5,Flagged
1031,10386,Rapid Settlement,1,55.2,Cleared
1032,3313,Rapid Settlement,1,5.8,Cleared
1033,6142,High Claim Ratio,1,52.3,Confirmed
1034,1563,Rapid Settlement,0,57.4,Flagged
1035,9805,Repeat Claimant,0,88.4,Flagged
1036,17902,High Claim Ratio,1,24.4,Under Review
1037,8359,Repeat Claimant,0,46.0,Flagged
1038,16828,Rapid Settlement,1,55.1,Under Review
1039,3254,Policy-Claim Gap,1,30.8,Under Review
1040,3545,Rapid Settlement,1,23.7,Flagged
1041,15660,Policy-Claim Gap,1,3.6,Confirmed
1042,18180,Amount Rounding,1,71.6,Under Review
1043,8748,Policy-Claim Gap,1,53.0,Flagged
1044,7998,Repeat Claimant,1,61.9,Flagged
1045,7562,Amount Rounding,1,17.6,Flagged
1046,2404,Repeat Claimant,1,20.6,Flagged
1047,18711,Rapid Settlement,0,75.7,Flagged
1048,6424,Repeat Claimant,1,76.7,Confirmed
1049,353,Repeat Claimant,1,92.7,Cleared
1050,15021,High Claim Ratio,0,34.4,Flagged
1051,2994,High Claim Ratio,0,61.3,Under Review
